temp,weather,age,sex,height,weight,body_shape,style,label
23,rainy,43,female,156,54,normal,business,long_blouse/long_chino
25,rainy,61,female,161,63,normal,business,long_blouse/long_chino
31,cloudy,32,female,164,56,normal,sports,short_sports/sweats
33,sunny,61,male,182,60,thin,casual,short_tee/short_chino
30,cloudy,65,female,156,61,fat,casual,short_tee/long_denim
26,sunny,64,female,159,50,normal,sports,long_sports/sweats
22,rainy,58,female,167,62,normal,casual,long_tee/long_skirt
23,rainy,41,female,158,40,thin,business,long_blouse/long_chino
27,rainy,26,male,179,72,normal,business,short_shirt/long_chino
34,cloudy,53,female,157,44,thin,casual,short_tee/long_skirt
33,cloudy,45,female,157,61,normal,business,short_blouse/long_chino
31,sunny,56,female,159,69,fat,sports,short_sports/leggings
23,cloudy,33,male,181,72,normal,casual,long_tee/long_chino
25,sunny,21,female,161,45,thin,business,long_blouse/long_chino
26,rainy,52,female,161,53,normal,business,long_blouse/long_chino
25,cloudy,58,female,168,63,normal,sports,long_sports/sweats
30,cloudy,46,female,167,56,normal,casual,short_tee/long_denim
24,rainy,42,male,182,84,fat,sports,long_sports/sweats
21,sunny,58,male,180,71,normal,business,long_shirt/long_chino
20,cloudy,51,male,170,90,fat,casual,long_tee/long_denim
34,sunny,65,male,174,62,normal,business,short_shirt/long_chino
23,sunny,32,female,151,51,normal,sports,long_sports/sweats
33,sunny,39,female,164,57,normal,sports,short_sports/sweats
30,sunny,64,female,158,65,fat,business,short_blouse/long_chino
32,rainy,38,male,177,69,normal,casual,short_tee/short_chino
23,sunny,63,male,172,82,fat,sports,long_sports/sweats
30,cloudy,38,female,159,45,thin,sports,short_sports/leggings
25,rainy,62,male,175,62,normal,business,long_shirt/long_chino
33,cloudy,38,male,179,94,fat,casual,short_tee/long_denim
27,sunny,63,female,151,46,normal,business,short_blouse/long_chino
21,cloudy,33,male,180,76,normal,sports,long_sports/sweats
35,cloudy,50,female,160,61,normal,sports,short_sports/sweats
31,sunny,44,male,179,61,normal,casual,short_tee/short_chino
35,rainy,27,male,168,97,fat,business,short_shirt/long_chino
33,sunny,47,male,165,64,normal,sports,short_sports/sweats
24,sunny,54,male,177,76,normal,casual,long_tee/long_chino
22,cloudy,62,female,156,53,normal,casual,long_tee/long_chino
29,sunny,59,male,174,61,normal,business,short_shirt/long_chino
29,rainy,42,female,162,47,thin,business,short_blouse/long_chino
30,cloudy,63,female,167,65,normal,sports,short_sports/sweats
30,rainy,36,female,159,57,normal,sports,short_sports/leggings
21,rainy,48,female,160,58,normal,casual,long_tee/long_denim
28,cloudy,45,female,159,72,fat,business,short_blouse/long_chino
22,rainy,32,female,148,48,normal,business,long_blouse/long_chino
32,sunny,55,female,156,56,normal,business,short_blouse/long_chino
29,rainy,51,female,153,50,normal,casual,short_tee/long_denim
24,sunny,55,male,177,61,normal,business,long_shirt/long_chino
32,cloudy,27,female,163,57,normal,business,short_blouse/long_chino
23,cloudy,33,male,173,73,normal,casual,long_tee/long_chino
22,sunny,36,female,160,48,normal,business,long_blouse/long_chino
23,sunny,63,male,182,85,fat,casual,long_tee/long_denim
21,cloudy,59,female,173,52,thin,business,long_blouse/long_chino
28,cloudy,24,female,165,61,normal,business,short_blouse/long_chino
27,sunny,40,male,167,53,normal,business,short_shirt/long_chino
33,cloudy,47,male,179,56,thin,business,short_shirt/long_chino
29,rainy,44,female,156,62,fat,casual,short_tee/short_chino
26,rainy,21,male,176,83,fat,casual,long_tee/long_chino
30,sunny,41,male,179,61,normal,sports,short_sports/sweats
25,sunny,53,female,163,48,thin,business,long_blouse/long_chino
31,cloudy,50,male,175,80,fat,business,short_shirt/long_chino
31,rainy,55,female,168,70,normal,casual,short_tee/short_chino
26,cloudy,38,male,162,79,fat,sports,long_sports/sweats
28,cloudy,40,female,154,61,fat,business,short_blouse/long_chino
35,cloudy,64,male,174,68,normal,casual,short_tee/long_denim
23,cloudy,31,male,176,55,thin,casual,long_tee/long_chino
32,rainy,62,male,179,81,fat,casual,short_tee/short_denim
22,sunny,61,female,158,61,normal,casual,long_tee/long_denim
33,cloudy,60,female,156,56,normal,sports,short_sports/leggings
22,cloudy,36,female,169,56,normal,business,long_blouse/long_chino
26,rainy,52,female,163,63,normal,sports,long_sports/sweats
29,rainy,38,male,179,67,normal,casual,short_tee/short_denim
26,sunny,64,male,176,74,normal,business,long_shirt/long_chino
29,rainy,51,male,164,77,fat,business,short_shirt/long_chino
30,cloudy,20,female,153,65,fat,casual,short_tee/long_denim
28,cloudy,62,female,159,54,normal,sports,short_sports/sweats
29,sunny,40,male,185,88,fat,sports,short_sports/sweats
22,sunny,60,female,154,57,normal,sports,long_sports/sweats
20,cloudy,65,male,180,74,normal,business,long_shirt/long_chino
28,rainy,42,male,185,86,fat,casual,short_tee/short_denim
34,rainy,64,male,171,75,fat,business,short_shirt/long_chino
22,cloudy,27,female,168,65,normal,sports,long_sports/leggings
27,cloudy,44,male,185,88,fat,casual,short_tee/long_chino
22,rainy,62,male,176,77,normal,business,long_shirt/long_chino
28,sunny,45,female,169,60,normal,sports,short_sports/leggings
24,sunny,41,female,160,37,thin,sports,long_sports/sweats
24,cloudy,49,male,183,100,fat,casual,long_tee/long_chino
20,sunny,56,male,173,89,fat,casual,long_tee/long_chino
23,rainy,45,male,178,65,normal,casual,long_tee/long_chino
30,cloudy,48,female,155,52,normal,casual,short_tee/long_denim
23,sunny,26,male,184,74,normal,casual,long_tee/long_denim
35,rainy,57,male,172,63,normal,business,short_shirt/long_chino
23,sunny,50,female,146,67,fat,sports,long_sports/sweats
30,sunny,43,male,169,61,normal,casual,short_tee/short_denim
22,cloudy,29,female,164,67,normal,sports,long_sports/leggings
32,cloudy,36,female,164,40,thin,casual,short_tee/long_denim
35,cloudy,20,female,160,55,normal,casual,short_tee/long_denim
31,cloudy,30,female,156,48,normal,casual,short_tee/long_chino
32,cloudy,20,male,172,87,fat,casual,short_tee/long_chino
32,sunny,22,female,163,68,fat,sports,short_sports/leggings
26,sunny,63,female,149,58,fat,sports,long_sports/leggings
22,rainy,32,male,178,79,normal,business,long_shirt/long_chino
32,rainy,37,female,169,57,normal,sports,short_sports/sweats
22,rainy,46,male,173,74,normal,casual,long_tee/long_denim
25,cloudy,50,male,161,46,thin,business,long_shirt/long_chino
30,rainy,36,female,161,42,thin,casual,short_tee/long_denim
29,cloudy,41,male,167,60,normal,sports,short_sports/sweats
22,sunny,27,male,182,70,normal,casual,long_tee/long_chino
28,sunny,22,female,154,33,thin,business,short_blouse/long_chino
25,cloudy,42,female,167,53,normal,casual,long_tee/long_denim
35,sunny,63,female,158,68,fat,sports,short_sports/leggings
34,cloudy,60,female,160,58,normal,business,short_blouse/long_chino
21,sunny,53,female,160,55,normal,business,long_blouse/long_chino
31,cloudy,52,male,175,57,normal,casual,short_tee/long_chino
24,sunny,28,female,159,51,normal,casual,long_tee/long_chino
21,rainy,23,male,172,63,normal,business,long_shirt/long_chino
35,rainy,44,male,175,76,normal,business,short_shirt/long_chino
32,rainy,22,male,172,75,fat,sports,short_sports/sweats
25,rainy,39,female,156,60,normal,business,long_blouse/long_chino
33,rainy,49,female,159,52,normal,business,short_blouse/long_chino
23,sunny,63,female,153,71,fat,sports,long_sports/leggings
21,cloudy,49,male,177,78,normal,sports,long_sports/sweats
30,sunny,43,female,156,57,normal,business,short_blouse/long_chino
26,cloudy,50,male,180,87,fat,casual,long_tee/long_chino
22,rainy,51,male,174,84,fat,sports,long_sports/sweats
21,cloudy,23,male,176,65,normal,business,long_shirt/long_chino
32,cloudy,42,female,154,62,fat,sports,short_sports/leggings
21,cloudy,39,male,159,55,normal,sports,long_sports/sweats
33,rainy,50,male,175,72,normal,casual,short_tee/short_denim
25,cloudy,25,male,172,65,normal,business,long_shirt/long_chino
28,sunny,31,female,162,55,normal,business,short_blouse/long_chino
26,rainy,55,female,154,42,thin,business,long_blouse/long_chino
33,cloudy,25,male,175,68,normal,sports,short_sports/sweats
34,cloudy,58,male,178,81,fat,casual,short_tee/long_chino
25,cloudy,35,female,156,58,normal,sports,long_sports/sweats
30,sunny,36,female,159,48,normal,sports,short_sports/leggings
22,sunny,57,male,182,83,fat,sports,long_sports/sweats
21,sunny,50,female,162,57,normal,casual,long_tee/long_denim
26,sunny,64,male,165,54,normal,casual,long_tee/long_denim
27,cloudy,34,male,170,68,normal,sports,short_sports/sweats
26,cloudy,24,male,172,76,fat,business,long_shirt/long_chino
20,sunny,58,female,161,63,normal,business,long_blouse/long_chino
35,rainy,22,male,159,67,fat,casual,short_tee/short_chino
22,cloudy,60,female,158,57,normal,business,long_blouse/long_chino
26,cloudy,29,female,154,41,thin,business,long_blouse/long_chino
24,sunny,63,male,173,72,normal,casual,long_tee/long_chino
28,rainy,51,female,152,57,normal,business,short_blouse/long_chino
29,sunny,51,male,174,68,normal,sports,short_sports/sweats
32,sunny,48,female,168,50,thin,business,short_blouse/long_chino
32,cloudy,37,female,153,39,thin,casual,short_tee/long_skirt
23,rainy,53,female,159,63,normal,business,long_blouse/long_chino
27,rainy,61,male,159,58,normal,business,short_shirt/long_chino
32,rainy,45,female,158,46,thin,business,short_blouse/long_chino
22,sunny,30,male,170,67,normal,business,long_shirt/long_chino
27,rainy,23,female,155,45,normal,casual,short_tee/short_skirt
34,sunny,61,male,165,70,fat,business,short_shirt/long_chino
22,cloudy,32,male,172,75,fat,casual,long_tee/long_denim
20,rainy,49,male,179,69,normal,sports,long_sports/sweats
26,cloudy,58,male,178,69,normal,sports,long_sports/sweats
34,cloudy,36,female,162,45,thin,sports,short_sports/leggings
35,cloudy,54,male,178,67,normal,casual,short_tee/long_chino
28,sunny,50,female,162,46,thin,business,short_blouse/long_chino
28,sunny,43,male,176,60,normal,casual,short_tee/short_chino
21,rainy,27,male,172,59,normal,casual,long_tee/long_chino
35,sunny,55,male,170,57,normal,sports,short_sports/sweats
29,cloudy,56,male,174,72,normal,casual,short_tee/long_chino
22,cloudy,41,female,148,59,fat,casual,long_tee/long_skirt
27,rainy,29,male,171,71,normal,sports,short_sports/sweats
34,cloudy,63,female,159,50,normal,sports,short_sports/leggings
20,rainy,54,male,174,59,normal,business,long_shirt/long_chino
27,sunny,37,male,166,62,normal,casual,short_tee/short_denim
33,sunny,48,female,147,63,fat,business,short_blouse/long_chino
28,rainy,44,male,175,59,normal,sports,short_sports/sweats
23,cloudy,56,male,180,59,thin,casual,long_tee/long_denim
28,rainy,53,male,176,87,fat,business,short_shirt/long_chino
20,cloudy,28,female,157,44,thin,business,long_blouse/long_chino
34,sunny,46,male,175,72,normal,sports,short_sports/sweats
35,cloudy,59,female,161,60,normal,casual,short_tee/long_chino
21,rainy,22,female,163,49,thin,business,long_blouse/long_chino
31,cloudy,56,male,169,78,fat,sports,short_sports/sweats
33,rainy,44,female,167,56,normal,sports,short_sports/leggings
35,cloudy,27,male,172,66,normal,casual,short_tee/long_chino
23,rainy,42,male,170,84,fat,casual,long_tee/long_denim
20,sunny,48,male,166,56,normal,casual,long_tee/long_chino
30,sunny,57,male,169,89,fat,sports,short_sports/sweats
26,rainy,60,female,162,51,normal,business,long_blouse/long_chino
29,cloudy,48,female,160,38,thin,business,short_blouse/long_chino
25,sunny,30,male,172,71,normal,business,long_shirt/long_chino
21,sunny,31,female,158,68,fat,sports,long_sports/leggings
29,sunny,46,male,173,68,normal,sports,short_sports/sweats
32,rainy,23,female,164,59,normal,casual,short_tee/short_chino
30,cloudy,43,female,166,49,thin,business,short_blouse/long_chino
27,sunny,62,female,157,46,normal,casual,short_tee/long_denim
34,sunny,33,male,171,80,fat,business,short_shirt/long_chino
28,cloudy,39,male,174,72,normal,sports,short_sports/sweats
26,sunny,50,male,178,55,thin,business,long_shirt/long_chino
35,rainy,42,female,157,55,normal,sports,short_sports/sweats
31,rainy,50,female,156,57,normal,sports,short_sports/leggings
32,rainy,31,male,169,80,fat,sports,short_sports/sweats
33,sunny,59,male,162,69,fat,business,short_shirt/long_chino
22,rainy,29,male,174,87,fat,casual,long_tee/long_chino
28,cloudy,34,male,185,83,normal,sports,short_sports/sweats
32,rainy,49,male,174,82,fat,sports,short_sports/sweats
23,cloudy,51,male,167,73,fat,sports,long_sports/sweats
20,sunny,50,male,181,63,normal,sports,long_sports/sweats
21,rainy,31,male,176,55,thin,casual,long_tee/long_denim
34,rainy,61,female,165,56,normal,business,short_blouse/long_chino
25,sunny,52,male,182,69,normal,sports,long_sports/sweats
27,sunny,35,female,165,54,normal,sports,short_sports/sweats
22,rainy,36,female,166,64,normal,sports,long_sports/sweats
32,cloudy,58,male,175,65,normal,casual,short_tee/long_chino
30,sunny,28,female,164,55,normal,casual,short_tee/short_chino
32,cloudy,43,female,156,53,normal,casual,short_tee/long_skirt
22,sunny,26,male,186,62,thin,sports,long_sports/sweats
32,cloudy,51,female,158,57,normal,casual,short_tee/long_skirt
31,rainy,53,male,175,63,normal,casual,short_tee/short_denim
34,sunny,64,female,152,53,normal,casual,short_tee/long_denim
34,rainy,25,female,166,58,normal,sports,short_sports/sweats
31,cloudy,61,male,177,77,normal,business,short_shirt/long_chino
33,sunny,29,male,163,69,fat,casual,short_tee/short_denim
29,rainy,22,female,156,66,fat,sports,short_sports/sweats
29,rainy,37,male,180,91,fat,business,short_shirt/long_chino
35,cloudy,28,male,166,64,normal,casual,short_tee/long_chino
31,cloudy,38,female,159,57,normal,casual,short_tee/long_denim
30,sunny,30,male,174,77,fat,casual,short_tee/short_chino
29,sunny,31,female,161,46,thin,sports,short_sports/sweats
20,cloudy,36,female,162,57,normal,sports,long_sports/leggings
25,sunny,41,female,160,54,normal,sports,long_sports/sweats
34,sunny,65,female,153,53,normal,sports,short_sports/sweats
30,sunny,49,female,155,54,normal,casual,short_tee/short_chino
20,sunny,27,female,163,56,normal,sports,long_sports/sweats
25,rainy,65,female,155,59,normal,casual,long_tee/long_skirt
35,rainy,31,male,176,84,fat,casual,short_tee/short_denim
32,rainy,24,male,179,57,thin,sports,short_sports/sweats
23,rainy,54,female,156,56,normal,business,long_blouse/long_chino
26,sunny,41,male,179,58,thin,sports,long_sports/sweats
29,cloudy,24,female,161,60,normal,sports,short_sports/sweats
26,sunny,34,female,165,67,normal,casual,long_tee/long_chino
30,sunny,59,male,177,78,normal,business,short_shirt/long_chino
35,cloudy,56,female,159,57,normal,business,short_blouse/long_chino
20,rainy,61,male,185,87,fat,casual,long_tee/long_chino
20,cloudy,42,male,174,52,thin,business,long_shirt/long_chino
35,sunny,46,female,157,54,normal,casual,short_tee/short_chino
24,cloudy,53,male,174,83,fat,casual,long_tee/long_chino
28,sunny,37,male,173,73,normal,sports,short_sports/sweats
29,sunny,32,female,168,44,thin,sports,short_sports/leggings
27,rainy,30,male,182,83,fat,sports,short_sports/sweats
20,cloudy,22,male,174,75,normal,casual,long_tee/long_denim
21,sunny,35,female,164,71,fat,casual,long_tee/long_chino
27,sunny,20,female,156,52,normal,business,short_blouse/long_chino
24,sunny,52,female,156,61,fat,sports,long_sports/leggings
20,rainy,35,male,180,74,normal,sports,long_sports/sweats
31,rainy,51,female,159,47,normal,business,short_blouse/long_chino
34,cloudy,24,male,178,85,fat,sports,short_sports/sweats
23,sunny,48,male,180,86,fat,business,long_shirt/long_chino
33,sunny,52,male,174,66,normal,sports,short_sports/sweats
34,rainy,21,male,169,59,normal,business,short_shirt/long_chino
27,sunny,43,female,170,60,normal,sports,short_sports/leggings
22,rainy,31,female,154,50,normal,casual,long_tee/long_denim
34,sunny,45,male,177,71,normal,casual,short_tee/short_denim
25,cloudy,20,male,174,57,normal,sports,long_sports/sweats
31,cloudy,57,male,176,69,normal,business,short_shirt/long_chino
21,rainy,52,male,182,71,normal,business,long_shirt/long_chino
24,rainy,49,female,155,57,normal,sports,long_sports/leggings
28,rainy,56,male,180,80,normal,business,short_shirt/long_chino
25,rainy,55,female,157,59,normal,sports,long_sports/leggings
32,cloudy,41,female,164,54,normal,sports,short_sports/sweats
27,rainy,27,male,172,67,normal,casual,short_tee/short_chino
35,rainy,45,male,168,95,fat,casual,short_tee/short_denim
20,sunny,26,female,165,64,normal,business,long_blouse/long_chino
22,cloudy,35,male,176,87,fat,casual,long_tee/long_chino
33,rainy,32,female,161,53,normal,casual,short_tee/short_chino
25,cloudy,32,male,163,51,normal,casual,long_tee/long_chino
27,sunny,33,female,151,37,thin,sports,short_sports/leggings
26,sunny,65,male,175,61,normal,casual,long_tee/long_chino
32,sunny,58,female,159,54,normal,sports,short_sports/leggings
27,sunny,40,male,187,79,normal,business,short_shirt/long_chino
25,cloudy,63,female,161,48,normal,sports,long_sports/leggings
24,rainy,20,male,182,83,fat,sports,long_sports/sweats
27,sunny,38,female,160,46,thin,business,short_blouse/long_chino
34,sunny,62,female,159,46,thin,business,short_blouse/long_chino
28,cloudy,61,female,166,44,thin,casual,short_tee/long_denim
30,rainy,23,male,179,93,fat,sports,short_sports/sweats
23,rainy,48,male,161,70,fat,sports,long_sports/sweats
34,sunny,51,female,162,68,fat,casual,short_tee/long_skirt
30,sunny,33,male,176,66,normal,business,short_shirt/long_chino
23,sunny,58,female,159,60,normal,sports,long_sports/leggings
28,cloudy,27,female,163,56,normal,sports,short_sports/sweats
28,sunny,65,female,160,66,fat,casual,short_tee/long_denim
31,sunny,21,male,172,80,fat,business,short_shirt/long_chino
23,sunny,33,female,149,43,normal,casual,long_tee/long_chino
34,rainy,37,male,168,68,normal,sports,short_sports/sweats
28,cloudy,37,male,170,52,thin,sports,short_sports/sweats
27,cloudy,50,male,175,64,normal,business,short_shirt/long_chino
29,cloudy,54,male,168,61,normal,sports,short_sports/sweats
24,rainy,56,male,171,82,fat,business,long_shirt/long_chino
33,cloudy,47,male,178,76,normal,sports,short_sports/sweats
24,rainy,65,female,168,62,normal,business,long_blouse/long_chino
26,cloudy,28,male,174,79,fat,business,long_shirt/long_chino
24,rainy,48,male,178,71,normal,sports,long_sports/sweats
28,rainy,46,female,153,57,normal,sports,short_sports/leggings
35,sunny,48,male,178,55,thin,sports,short_sports/sweats
20,sunny,46,female,154,32,thin,business,long_blouse/long_chino
35,sunny,50,female,161,52,normal,casual,short_tee/long_denim
27,cloudy,28,male,172,60,normal,casual,short_tee/long_denim
29,rainy,40,female,158,50,normal,casual,short_tee/short_chino
24,rainy,25,male,183,96,fat,business,long_shirt/long_chino
33,rainy,56,female,153,50,normal,sports,short_sports/sweats
27,cloudy,58,male,169,78,fat,sports,short_sports/sweats
33,rainy,47,male,176,73,normal,casual,short_tee/short_denim
24,sunny,53,female,153,46,normal,business,long_blouse/long_chino
26,cloudy,37,male,181,66,normal,sports,long_sports/sweats
27,cloudy,58,female,166,51,normal,sports,short_sports/sweats
30,rainy,47,female,159,68,fat,sports,short_sports/leggings
23,rainy,29,male,163,87,fat,business,long_shirt/long_chino
27,cloudy,21,male,171,51,thin,sports,short_sports/sweats
35,cloudy,40,male,173,67,normal,sports,short_sports/sweats
20,cloudy,27,female,160,49,normal,casual,long_tee/long_denim
28,cloudy,32,male,181,70,normal,business,short_shirt/long_chino
26,sunny,36,male,173,62,normal,business,long_shirt/long_chino
23,sunny,39,male,178,55,thin,business,long_shirt/long_chino
23,cloudy,26,male,164,64,normal,business,long_shirt/long_chino
20,sunny,29,male,184,73,normal,business,long_shirt/long_chino
24,cloudy,47,female,151,63,fat,business,long_blouse/long_chino
35,rainy,35,male,179,56,thin,sports,short_sports/sweats
32,rainy,27,female,161,55,normal,casual,short_tee/short_skirt
26,sunny,57,male,180,88,fat,casual,long_tee/long_chino
22,rainy,63,male,175,73,normal,sports,long_sports/sweats
20,rainy,65,female,155,48,normal,business,long_blouse/long_chino
23,cloudy,48,male,167,82,fat,business,long_shirt/long_chino
28,rainy,52,male,176,70,normal,business,short_shirt/long_chino
21,rainy,22,male,175,79,fat,sports,long_sports/sweats
28,sunny,65,female,155,54,normal,casual,short_tee/long_skirt
33,rainy,47,male,167,89,fat,casual,short_tee/short_denim
29,cloudy,59,female,157,58,normal,sports,short_sports/leggings
35,rainy,34,male,178,60,normal,business,short_shirt/long_chino
30,sunny,44,male,172,90,fat,business,short_shirt/long_chino
29,cloudy,30,female,164,47,thin,casual,short_tee/long_skirt
30,rainy,22,male,174,75,normal,sports,short_sports/sweats
21,rainy,43,female,174,63,normal,business,long_blouse/long_chino
26,sunny,46,female,165,52,normal,casual,long_tee/long_skirt
30,sunny,43,female,156,46,normal,business,short_blouse/long_chino
31,sunny,37,female,156,66,fat,casual,short_tee/long_denim
25,cloudy,25,male,171,87,fat,sports,long_sports/sweats
20,sunny,36,male,165,71,fat,casual,long_tee/long_denim
33,sunny,31,female,153,37,thin,business,short_blouse/long_chino
27,rainy,35,female,165,45,thin,casual,short_tee/short_chino
29,cloudy,46,male,181,67,normal,sports,short_sports/sweats
20,rainy,50,male,172,76,fat,sports,long_sports/sweats
21,cloudy,34,female,152,62,fat,business,long_blouse/long_chino
32,sunny,42,female,170,56,normal,sports,short_sports/leggings
31,sunny,50,female,166,49,thin,casual,short_tee/short_chino
27,cloudy,45,female,159,61,normal,business,short_blouse/long_chino
26,rainy,48,female,160,60,normal,business,long_blouse/long_chino
27,cloudy,33,male,180,68,normal,sports,short_sports/sweats
34,rainy,32,male,179,76,normal,casual,short_tee/short_chino
21,cloudy,30,female,157,53,normal,business,long_blouse/long_chino
35,cloudy,64,male,176,93,fat,business,short_shirt/long_chino
27,rainy,64,female,158,56,normal,sports,short_sports/leggings
33,cloudy,27,male,173,63,normal,business,short_shirt/long_chino
28,cloudy,22,male,165,68,normal,business,short_shirt/long_chino
31,sunny,28,male,166,73,fat,sports,short_sports/sweats
20,rainy,62,male,168,74,fat,sports,long_sports/sweats
24,cloudy,38,female,158,66,fat,casual,long_tee/long_chino
28,cloudy,62,female,163,49,thin,business,short_blouse/long_chino
32,rainy,25,male,170,76,fat,casual,short_tee/short_denim
32,rainy,24,male,189,68,normal,sports,short_sports/sweats
22,cloudy,42,female,160,51,normal,casual,long_tee/long_chino
33,sunny,47,female,163,53,normal,business,short_blouse/long_chino
22,rainy,53,female,165,59,normal,casual,long_tee/long_skirt
21,cloudy,42,male,174,76,fat,casual,long_tee/long_denim
20,sunny,43,female,157,54,normal,sports,long_sports/leggings
29,cloudy,51,male,165,71,fat,sports,short_sports/sweats
22,rainy,27,male,175,73,normal,business,long_shirt/long_chino
29,sunny,44,female,175,51,thin,casual,short_tee/short_chino
27,rainy,54,male,168,57,normal,casual,short_tee/short_chino
31,sunny,39,female,163,49,thin,casual,short_tee/short_chino
31,cloudy,28,female,162,53,normal,sports,short_sports/sweats
31,rainy,64,male,173,57,normal,sports,short_sports/sweats
20,sunny,40,female,159,54,normal,casual,long_tee/long_skirt
35,rainy,47,female,149,48,normal,business,short_blouse/long_chino
24,sunny,65,female,156,55,normal,casual,long_tee/long_chino
22,rainy,60,male,165,74,fat,sports,long_sports/sweats
30,rainy,40,male,178,86,fat,business,short_shirt/long_chino
22,cloudy,29,female,165,62,normal,sports,long_sports/leggings
31,cloudy,31,male,174,62,normal,business,short_shirt/long_chino
21,rainy,24,female,164,59,normal,casual,long_tee/long_skirt
31,rainy,22,male,170,82,fat,sports,short_sports/sweats
26,rainy,24,male,176,58,normal,casual,long_tee/long_denim
23,cloudy,56,male,168,77,fat,business,long_shirt/long_chino
31,sunny,60,male,177,75,normal,business,short_shirt/long_chino
33,sunny,63,male,189,76,normal,business,short_shirt/long_chino
32,cloudy,53,male,173,51,thin,sports,short_sports/sweats
29,cloudy,27,female,160,54,normal,business,short_blouse/long_chino
35,rainy,34,male,176,67,normal,sports,short_sports/sweats
21,sunny,55,male,184,72,normal,business,long_shirt/long_chino
20,rainy,33,female,147,47,normal,business,long_blouse/long_chino
31,cloudy,21,male,176,68,normal,sports,short_sports/sweats
26,sunny,56,female,157,59,normal,business,long_blouse/long_chino
22,sunny,34,female,166,58,normal,sports,long_sports/leggings
31,cloudy,28,female,160,54,normal,sports,short_sports/leggings
20,sunny,48,male,174,71,normal,casual,long_tee/long_chino
29,cloudy,26,male,178,87,fat,business,short_shirt/long_chino
29,rainy,28,male,175,56,thin,casual,short_tee/short_chino
30,rainy,45,female,156,44,thin,sports,short_sports/sweats
25,rainy,25,male,183,78,normal,casual,long_tee/long_denim
32,cloudy,60,male,167,78,fat,sports,short_sports/sweats
27,sunny,50,male,174,90,fat,casual,short_tee/short_chino
35,rainy,33,male,180,79,normal,business,short_shirt/long_chino
26,sunny,21,male,173,75,fat,business,long_shirt/long_chino
31,cloudy,50,male,182,87,fat,business,short_shirt/long_chino
26,cloudy,33,female,159,44,thin,sports,long_sports/sweats
29,rainy,32,female,168,56,normal,business,short_blouse/long_chino
24,cloudy,41,male,179,66,normal,sports,long_sports/sweats
33,rainy,65,female,169,56,normal,business,short_blouse/long_chino
29,rainy,39,male,173,81,fat,sports,short_sports/sweats
33,sunny,54,female,158,47,normal,casual,short_tee/long_denim
34,rainy,23,female,169,51,thin,business,short_blouse/long_chino
26,sunny,31,female,162,48,thin,business,long_blouse/long_chino
34,rainy,41,female,155,46,normal,casual,short_tee/long_skirt
33,sunny,52,male,165,72,fat,business,short_shirt/long_chino
29,rainy,56,female,158,61,normal,business,short_blouse/long_chino
20,cloudy,50,male,166,67,normal,casual,long_tee/long_denim
26,cloudy,50,male,164,54,normal,casual,long_tee/long_chino
34,sunny,22,female,161,63,normal,sports,short_sports/sweats
29,cloudy,57,male,173,61,normal,business,short_shirt/long_chino
21,rainy,32,female,169,64,normal,business,long_blouse/long_chino
28,cloudy,33,male,180,73,normal,business,short_shirt/long_chino
29,sunny,46,female,163,68,fat,sports,short_sports/leggings
26,sunny,42,male,168,81,fat,sports,long_sports/sweats
33,rainy,41,male,177,54,thin,business,short_shirt/long_chino
23,rainy,61,male,165,83,fat,casual,long_tee/long_denim
27,sunny,35,female,153,56,normal,business,short_blouse/long_chino
32,sunny,51,female,166,48,thin,sports,short_sports/leggings
22,sunny,26,female,163,53,normal,sports,long_sports/leggings
32,cloudy,41,female,163,51,normal,sports,short_sports/leggings
33,rainy,31,female,159,54,normal,sports,short_sports/leggings
34,rainy,29,female,164,52,normal,business,short_blouse/long_chino
22,sunny,47,male,173,66,normal,business,long_shirt/long_chino
32,sunny,60,male,183,72,normal,casual,short_tee/short_denim
29,rainy,57,male,171,83,fat,business,short_shirt/long_chino
23,sunny,49,female,165,44,thin,casual,long_tee/long_chino
23,sunny,25,male,178,72,normal,sports,long_sports/sweats
20,sunny,23,female,165,47,thin,sports,long_sports/sweats
20,rainy,55,male,178,62,normal,casual,long_tee/long_denim
25,cloudy,43,male,172,70,normal,casual,long_tee/long_denim
20,cloudy,39,female,163,55,normal,sports,long_sports/leggings
24,sunny,63,female,170,56,normal,sports,long_sports/sweats
27,sunny,49,male,168,75,fat,sports,short_sports/sweats
28,cloudy,49,male,171,64,normal,casual,short_tee/long_chino
26,rainy,49,male,184,68,normal,sports,long_sports/sweats
29,cloudy,49,female,152,45,normal,casual,short_tee/long_skirt
25,rainy,46,male,176,74,normal,casual,long_tee/long_chino
25,cloudy,43,male,169,64,normal,sports,long_sports/sweats
35,cloudy,55,female,167,47,thin,sports,short_sports/leggings
27,sunny,22,female,152,68,fat,sports,short_sports/leggings
27,cloudy,45,male,174,60,normal,business,short_shirt/long_chino
35,rainy,50,female,164,47,thin,sports,short_sports/sweats
24,rainy,64,male,182,58,thin,sports,long_sports/sweats
32,cloudy,55,female,170,61,normal,sports,short_sports/sweats
26,rainy,51,male,177,71,normal,sports,long_sports/sweats
20,rainy,62,female,159,48,normal,casual,long_tee/long_skirt
22,rainy,24,male,170,89,fat,business,long_shirt/long_chino
24,sunny,39,male,169,72,fat,casual,long_tee/long_denim
31,cloudy,59,male,184,64,normal,casual,short_tee/long_chino
31,cloudy,59,female,161,59,normal,casual,short_tee/long_chino
