temp,weather,age,sex,height,weight,body_shape,style,label
31,2,46,2,163,59,2,3,4
28,3,33,1,186,69,2,3,10
22,2,63,2,165,46,1,2,11
31,1,33,2,154,54,2,3,10
26,3,36,2,169,63,2,2,12
20,2,28,1,179,89,3,2,11
23,1,21,2,167,59,2,3,9
34,1,56,2,162,46,1,1,7
25,2,20,1,168,72,3,3,3
30,2,54,2,163,70,3,2,14
35,2,64,1,164,86,3,2,15
30,3,28,2,152,65,3,3,10
28,2,51,1,175,76,2,1,5
22,3,56,1,180,72,2,1,6
26,2,49,1,177,78,2,1,6
33,1,28,2,166,52,2,1,7
32,3,48,2,159,59,2,2,13
30,2,52,1,178,69,2,1,5
35,1,23,2,152,65,3,3,10
30,1,27,1,169,70,2,1,5
22,2,40,2,160,75,3,2,12
35,3,37,2,159,46,1,2,14
35,2,50,1,176,74,2,3,10
27,2,50,1,177,67,2,1,5
34,2,39,1,176,87,3,2,15
24,1,41,1,176,65,2,1,6
25,1,20,1,178,71,2,1,6
34,1,58,1,177,75,2,1,5
33,1,52,2,161,58,2,2,8
26,2,63,1,174,83,3,2,16
29,2,39,2,158,58,2,3,4
26,2,65,1,169,60,2,2,11
26,1,49,1,172,61,2,3,3
34,3,32,1,171,98,3,1,5
24,3,46,2,163,53,2,1,1
31,1,57,1,162,53,2,2,17
32,2,34,1,169,73,3,1,5
30,1,39,1,179,66,2,3,10
34,1,52,1,184,62,1,2,8
32,2,53,2,155,53,2,3,4
33,3,44,2,163,50,2,3,4
28,1,61,1,174,71,2,3,10
26,3,44,2,163,53,2,1,1
25,1,29,1,180,69,2,3,3
35,2,48,2,167,60,2,3,10
35,1,51,1,184,81,2,3,10
35,3,60,1,185,65,2,3,10
21,1,26,1,177,85,3,3,3
29,2,45,2,162,58,2,1,7
31,2,29,2,156,45,1,1,7
23,2,34,1,178,67,2,1,6
30,1,63,1,173,65,2,1,5
27,3,32,1,173,97,3,3,10
24,1,26,1,173,74,2,2,11
31,2,52,2,153,55,2,3,10
27,3,53,2,166,70,3,3,10
33,2,28,2,163,43,1,2,14
34,1,47,2,154,41,1,3,4
30,2,42,1,172,69,2,1,5
29,2,41,2,160,64,2,3,4
20,1,43,2,167,59,2,3,9
20,3,39,2,161,50,2,1,1
35,3,55,2,165,61,2,3,10
25,3,52,1,175,77,3,1,6
35,3,37,1,182,62,2,1,5
28,3,65,1,172,75,3,2,17
34,1,45,2,163,57,2,3,4
28,3,21,1,179,102,3,2,8
24,3,47,1,177,78,2,2,11
33,1,44,1,173,68,2,2,8
25,1,34,2,160,45,1,3,3
23,2,55,1,174,52,1,3,3
22,3,45,1,168,64,2,3,3
21,3,36,1,183,69,2,1,6
32,3,54,2,167,51,1,2,14
25,2,44,1,174,65,2,2,11
27,1,22,2,159,59,2,2,8
34,2,44,2,156,54,2,1,7
28,2,58,1,172,72,2,3,10
21,1,36,1,174,56,1,3,3
27,3,43,2,162,55,2,1,7
35,2,59,1,183,75,2,3,10
35,1,36,2,156,59,2,2,13
24,1,62,2,155,58,2,3,3
21,3,28,2,164,62,2,3,3
23,1,33,2,158,60,2,3,9
31,3,44,2,167,54,2,1,7
22,1,53,2,152,67,3,3,3
35,2,65,2,169,60,2,1,7
33,3,44,2,166,49,1,2,14
32,2,56,2,167,51,1,2,13
26,1,38,1,178,81,3,2,11
27,2,60,1,174,52,1,2,13
31,3,51,2,165,66,2,3,10
27,2,32,2,155,52,2,3,10
31,3,32,2,160,67,3,2,8
20,1,27,2,160,53,2,3,3
25,3,25,1,168,60,2,1,6
33,3,30,1,169,72,3,2,17
23,1,45,1,181,61,2,3,3
22,2,25,2,159,50,2,1,1
24,3,32,2,156,56,2,1,1
34,2,39,1,172,93,3,1,5
32,2,25,1,182,65,2,2,13
30,2,64,1,162,75,3,1,5
35,3,30,2,160,41,1,2,2
27,3,61,1,176,70,2,1,5
27,2,41,2,161,63,2,2,13
29,3,52,1,177,71,2,2,8
22,2,39,2,164,42,1,3,3
30,2,42,1,189,67,2,3,10
32,1,21,1,175,69,2,3,10
21,1,65,1,168,63,2,2,11
30,1,59,2,156,51,2,1,7
21,2,58,2,164,46,1,3,9
32,2,64,2,159,61,2,2,13
33,2,42,1,180,71,2,1,5
33,3,24,2,162,55,2,3,10
34,1,21,1,176,80,3,1,5
21,3,61,2,158,64,3,3,3
29,3,27,1,177,69,2,3,10
32,3,21,1,172,74,3,2,8
32,2,29,1,169,68,2,2,15
23,3,24,2,164,61,2,1,1
28,1,49,2,165,46,1,2,8
31,2,59,2,163,46,1,3,10
23,1,47,1,174,78,3,1,6
27,3,51,1,179,79,2,2,8
24,1,21,1,170,56,2,1,6
27,3,39,1,170,85,3,2,8
35,1,52,2,157,60,2,1,7
20,2,65,1,166,56,2,2,16
25,1,63,2,167,43,1,2,11
32,3,56,1,181,59,1,2,8
27,2,56,1,174,60,2,1,5
32,1,20,1,185,68,2,1,5
21,2,47,1,175,82,3,3,3
21,2,38,2,163,54,2,3,9
21,1,26,2,156,50,2,3,3
21,1,29,2,152,65,3,1,1
21,3,23,1,184,77,2,1,6
26,2,58,2,156,47,2,3,9
34,3,28,2,163,60,2,3,4
32,1,48,1,187,79,2,1,5
32,1,26,2,156,51,2,3,10
32,1,45,2,158,63,3,2,13
24,2,54,1,178,55,1,2,16
31,1,31,2,155,44,1,2,8
26,3,45,1,175,75,2,2,11
25,3,25,1,166,63,2,2,16
25,1,41,2,164,55,2,2,12
22,2,22,1,166,76,3,2,16
20,2,25,2,162,53,2,1,1
31,1,62,1,171,58,2,1,5
34,3,43,2,161,59,2,3,4
26,1,50,2,160,59,2,1,1
28,2,32,1,168,73,3,1,5
30,1,25,2,155,62,3,3,4
29,1,42,1,173,81,3,2,17
25,2,42,2,162,51,2,3,9
22,3,54,2,162,51,2,1,1
23,1,55,2,158,58,2,3,3
21,2,25,2,165,50,1,3,3
21,1,29,1,162,65,2,3,3
33,2,29,1,167,57,2,2,13
22,3,42,2,158,67,3,3,3
34,2,39,1,188,79,2,3,10
30,2,24,1,170,70,2,2,13
32,1,30,1,177,85,3,1,5
21,3,65,1,177,65,2,2,16
28,3,39,1,167,76,3,3,10
33,2,37,2,158,65,3,1,7
35,2,23,1,173,60,2,3,10
35,1,45,1,182,63,2,3,10
21,2,27,2,162,65,2,1,1
35,3,41,1,165,61,2,3,10
20,3,57,2,150,59,3,1,1
26,2,61,1,173,87,3,3,3
27,1,40,1,162,86,3,3,10
35,1,41,1,168,87,3,3,10
23,2,65,2,153,57,2,3,9
32,3,20,2,163,63,2,3,4
29,1,45,2,170,60,2,2,8
32,1,30,2,162,52,2,3,4
23,2,65,1,163,81,3,1,6
29,2,37,2,153,71,3,1,7
30,3,62,2,166,43,1,2,13
24,3,48,1,173,56,2,2,11
35,2,39,2,167,49,1,3,4
24,3,43,2,170,52,1,3,9
34,3,54,2,163,53,2,1,7
33,2,62,2,160,60,2,2,15
21,1,29,1,177,63,2,3,3
21,2,38,2,159,58,2,3,9
28,2,20,1,175,75,2,2,13
31,3,64,2,156,55,2,2,14
29,1,42,1,179,93,3,1,5
20,1,31,2,158,38,1,3,9
26,3,58,1,183,75,2,2,16
29,2,27,2,157,44,1,1,7
24,3,39,1,174,66,2,2,16
21,3,31,2,152,55,2,3,9
21,1,42,2,156,51,2,3,3
33,3,28,1,166,71,3,3,10
26,1,53,1,182,72,2,3,3
31,1,50,2,157,66,3,3,4
31,2,20,1,173,69,2,3,10
27,2,62,1,163,91,3,3,10
31,2,61,2,165,55,2,2,14
27,1,35,2,158,69,3,2,14
31,3,64,1,176,68,2,1,5
25,1,31,1,180,84,3,2,16
21,3,29,1,174,69,2,2,16
26,2,22,1,173,50,1,1,6
29,2,31,2,160,60,2,3,4
22,1,54,1,175,55,1,3,3
25,2,38,2,159,67,3,2,12
26,3,48,2,160,49,2,3,3
29,2,62,2,157,59,2,3,4
33,3,34,1,170,78,3,1,5
33,3,55,1,164,69,3,3,10
29,3,23,2,155,44,1,3,4
23,3,40,2,158,44,1,1,1
30,1,33,1,177,69,2,3,10
35,3,29,2,172,50,1,1,7
22,1,27,1,178,80,3,2,16
24,2,24,2,166,59,2,1,1
32,3,20,2,160,44,1,3,10
26,1,38,2,155,60,2,3,9
21,3,52,2,157,46,2,3,3
33,2,38,2,164,49,1,3,10
30,1,46,2,164,58,2,1,7
27,3,37,1,184,69,2,1,5
20,3,29,1,179,73,2,3,3
20,2,40,2,161,49,2,3,9
21,1,53,2,157,44,1,2,16
26,1,25,2,160,56,2,2,16
31,1,59,2,163,39,1,2,13
25,3,37,1,169,57,2,1,6
35,1,33,2,158,58,2,2,2
27,3,24,2,159,55,2,2,17
24,3,36,1,174,71,2,2,16
21,3,41,2,166,58,2,2,12
28,3,52,1,175,54,1,1,5
25,1,62,1,179,73,2,1,6
32,1,54,1,155,79,3,2,8
27,2,61,1,179,72,2,2,15
33,3,41,1,162,80,3,1,5
29,1,52,1,177,93,3,1,5
28,2,58,2,160,46,1,1,7
31,3,41,1,164,58,2,3,10
24,1,43,1,166,76,3,3,3
21,1,24,2,160,48,2,1,1
28,2,63,2,156,61,3,3,10
28,2,44,2,161,68,3,1,7
33,2,60,1,169,60,2,1,5
32,3,65,2,166,47,1,2,8
22,1,63,2,161,66,3,3,9
28,3,50,2,159,44,1,3,4
23,3,59,2,152,57,2,2,12
22,3,44,1,181,88,3,3,3
29,1,32,1,170,61,2,1,5
33,1,26,2,163,53,2,1,7
30,1,50,2,164,55,2,1,7
20,3,24,1,178,70,2,3,3
20,2,41,1,169,67,2,1,6
25,2,33,1,180,78,2,1,6
29,3,23,2,168,65,2,2,17
34,2,35,2,161,55,2,3,10
23,3,53,2,166,65,2,1,1
25,1,29,2,158,57,2,2,11
35,3,56,2,160,49,2,1,7
33,2,64,1,173,69,2,1,5
22,2,37,1,180,90,3,2,16
21,2,44,2,164,59,2,2,12
22,1,27,1,178,72,2,3,3
31,3,48,2,161,61,2,3,10
25,2,54,1,183,66,2,1,6
21,2,25,2,163,59,2,2,12
33,1,34,1,161,53,2,3,10
28,3,51,2,159,53,2,2,13
30,1,47,2,159,52,2,3,10
28,2,40,1,174,81,3,3,10
32,3,38,1,168,83,3,1,5
20,3,39,2,153,65,3,1,1
29,1,36,2,165,64,2,1,7
29,1,22,1,174,54,1,3,10
21,1,65,1,161,84,3,1,6
33,3,64,1,170,61,2,3,10
28,2,58,1,172,54,1,1,5
28,3,49,1,174,61,2,3,10
27,1,24,1,173,66,2,3,10
30,3,57,1,178,67,2,1,5
20,2,32,2,167,46,1,1,1
23,3,43,2,166,57,2,1,1
21,2,21,2,167,58,2,3,9
23,1,32,2,164,56,2,2,16
24,2,41,2,167,54,2,2,16
22,1,55,2,161,43,1,1,1
23,1,29,1,169,73,3,2,16
25,1,22,1,168,70,2,3,3
35,1,49,2,154,42,1,1,7
24,2,21,1,174,66,2,3,3
20,1,22,1,173,69,2,2,11
28,3,47,1,165,63,2,1,5
32,1,23,2,159,51,2,3,10
24,2,36,2,155,37,1,3,3
33,2,65,1,170,78,3,2,13
23,2,43,2,165,45,1,3,3
33,3,55,2,158,57,2,1,7
30,2,31,2,161,74,3,2,13
30,1,36,2,171,51,1,3,10
28,2,43,2,157,40,1,1,7
26,2,23,1,185,72,2,3,3
30,1,48,2,157,43,1,2,8
20,2,25,1,173,53,1,3,3
21,3,40,1,175,85,3,1,6
28,1,33,2,160,50,2,1,7
32,3,58,1,166,58,2,1,5
27,3,33,2,152,50,2,3,10
22,1,41,2,154,42,1,2,12
26,3,53,1,174,51,1,2,11
34,3,39,1,176,67,2,2,17
29,2,46,2,156,48,2,3,10
35,1,44,1,168,67,2,1,5
34,1,26,2,152,76,3,1,7
32,1,57,1,169,68,2,1,5
21,3,26,1,173,60,2,1,6
25,1,41,2,163,59,2,2,16
27,2,57,1,176,72,2,3,10
23,2,22,1,189,79,2,3,3
35,3,39,1,184,86,3,1,5
20,2,44,1,185,71,2,2,16
25,3,25,1,179,59,1,1,6
31,2,56,1,171,96,3,3,10
33,2,46,2,163,49,1,3,4
33,1,35,1,173,59,2,3,10
29,3,56,1,181,71,2,3,10
21,1,32,1,168,64,2,1,6
23,3,31,1,180,72,2,2,11
20,2,27,2,159,46,1,1,1
25,2,65,1,168,75,3,3,3
25,1,41,1,159,60,2,2,16
20,2,44,2,165,57,2,1,1
35,3,62,1,167,71,3,2,8
30,3,51,2,159,40,1,2,13
20,1,45,1,165,77,3,3,3
24,2,60,2,156,47,2,1,1
20,2,46,1,173,57,2,2,16
20,2,64,1,178,73,2,1,6
23,1,48,1,178,71,2,1,6
24,2,42,1,170,62,2,3,3
28,1,64,2,159,58,2,1,7
23,1,24,2,165,59,2,2,12
24,2,40,1,179,66,2,1,6
33,1,62,1,171,70,2,2,8
25,1,35,2,151,50,2,3,3
32,3,32,1,176,83,3,1,5
21,3,59,2,168,60,2,3,9
27,2,37,1,170,94,3,2,15
29,1,49,1,184,68,2,3,10
29,3,61,2,160,56,2,3,4
31,2,46,1,176,55,1,2,15
29,1,24,1,178,82,3,1,5
30,2,65,1,179,72,2,1,5
25,1,64,2,162,52,2,2,12
31,2,50,2,161,58,2,3,10
22,2,33,2,159,35,1,1,1
25,2,37,1,183,77,2,1,6
20,1,39,2,161,65,3,1,1
24,3,48,2,158,60,2,1,1
27,1,34,2,170,65,2,1,7
26,3,42,2,159,66,3,3,3
35,3,35,2,164,57,2,3,4
35,3,47,2,166,64,2,1,7
28,3,53,2,160,59,2,2,8
21,3,64,1,178,62,2,2,11
27,1,28,2,154,66,3,2,17
23,3,28,1,173,80,3,3,3
33,1,22,1,178,54,1,3,10
27,1,39,2,154,60,3,1,7
26,1,57,2,166,42,1,3,9
23,1,53,1,167,63,2,2,11
23,3,40,1,181,58,1,1,6
24,2,20,2,157,54,2,1,1
21,2,48,2,161,51,2,1,1
35,2,31,1,173,51,1,2,13
31,3,32,1,174,73,2,1,5
21,3,59,1,182,70,2,1,6
32,2,65,1,169,74,3,2,15
25,1,46,1,167,81,3,3,3
22,1,34,2,156,56,2,2,16
20,3,32,1,174,55,1,2,16
29,3,33,2,161,59,2,3,10
25,2,35,2,165,64,2,1,1
29,2,42,2,158,58,2,1,7
34,3,49,2,161,58,2,3,10
21,3,61,2,156,51,2,1,1
26,2,51,1,172,68,2,1,6
35,3,20,1,176,80,3,3,10
23,3,53,2,158,37,1,3,9
34,1,33,1,170,69,2,3,10
23,2,28,2,161,57,2,2,16
26,1,59,2,160,63,2,1,1
24,2,32,2,162,43,1,3,9
34,1,48,1,171,57,2,3,10
34,3,62,1,172,67,2,3,10
26,1,45,2,160,62,2,2,12
20,2,21,2,161,47,1,3,3
24,2,46,1,169,61,2,1,6
31,2,52,1,166,78,3,3,10
33,3,42,2,155,56,2,1,7
21,1,23,1,178,68,2,1,6
31,3,51,2,162,65,2,2,8
32,1,31,1,184,64,2,1,5
34,2,58,1,179,69,2,3,10
22,1,22,2,168,53,2,2,16
30,3,29,1,172,62,2,1,5
31,3,65,2,166,60,2,2,14
24,2,49,1,171,74,3,3,3
24,2,43,2,164,58,2,2,12
31,3,62,2,163,63,2,3,10
33,1,57,1,164,67,2,2,8
20,2,52,1,168,67,2,2,16
26,1,20,1,175,60,2,2,16
23,1,50,1,175,78,3,2,16
27,1,60,2,166,75,3,2,8
31,3,51,1,175,62,2,3,10
21,2,32,1,166,84,3,2,11
33,2,21,2,161,49,2,2,15
25,1,36,2,166,51,2,3,3
28,2,48,2,150,56,2,2,13
23,1,56,2,161,45,1,3,9
27,1,35,1,176,75,2,3,10
20,1,64,1,177,69,2,2,11
25,3,62,2,158,51,2,3,3
25,2,65,1,174,85,3,1,6
32,3,22,2,167,51,1,1,7
31,1,40,1,173,85,3,2,8
34,2,36,2,153,55,2,1,7
20,2,33,1,170,81,3,1,6
26,1,50,1,164,83,3,1,6
25,1,48,2,167,55,2,1,1
27,3,56,1,182,86,3,2,8
31,1,58,2,160,38,1,1,7
26,2,45,1,184,97,3,3,3
21,2,64,2,159,64,3,2,12
29,3,60,2,165,60,2,1,7
21,1,55,2,167,56,2,3,9
20,3,64,2,169,52,1,2,12
34,2,56,1,183,69,2,1,5
31,3,40,2,166,65,2,2,13
23,1,27,1,174,72,2,1,6
34,2,44,1,171,78,3,2,15
35,2,24,2,168,70,2,2,15
28,2,45,1,180,62,2,3,10
20,3,44,2,163,61,2,1,1
32,1,55,1,183,68,2,2,8
35,3,59,2,163,56,2,1,7
25,2,35,2,158,54,2,1,1
31,2,64,1,172,66,2,1,5
21,2,49,2,152,61,3,3,9
35,2,30,2,154,50,2,3,10
28,1,33,1,173,62,2,2,8
35,3,59,1,172,63,2,2,8
21,2,52,1,171,70,2,3,3
33,3,27,2,169,57,2,3,10
32,2,21,2,155,57,2,3,10
20,2,47,2,158,45,1,1,1
32,2,54,1,177,78,2,1,5
31,2,42,1,166,76,3,1,5
32,3,54,2,165,56,2,2,14
24,3,48,2,156,48,2,2,12
21,1,37,2,156,38,1,1,1
30,2,62,1,166,68,2,1,5
26,1,41,2,161,46,1,3,9
21,2,32,2,151,48,2,1,1
35,1,36,2,163,62,2,1,7
29,2,54,1,174,72,2,3,10
31,2,47,2,162,53,2,1,7
22,1,55,1,184,83,2,3,3
23,3,30,2,162,57,2,3,9
29,3,59,2,149,60,3,3,4
22,1,28,1,171,92,3,1,6
23,3,58,2,159,47,2,2,11
23,1,28,2,159,55,2,3,9
24,2,31,2,160,46,1,3,3
29,3,45,1,170,68,2,3,10
31,1,59,1,171,73,2,3,10
34,3,56,2,166,51,2,3,10
33,2,63,2,164,60,2,2,13
33,1,48,1,180,61,2,2,17
35,1,50,1,170,63,2,1,5
29,2,57,2,162,50,2,1,7
20,3,49,1,176,82,3,3,3
35,2,26,1,185,69,2,1,5
27,2,39,1,167,78,3,3,10
31,1,48,1,186,84,2,1,5
33,1,33,2,166,44,1,2,8
28,2,23,1,177,73,2,3,10
30,3,30,2,164,50,2,1,7
28,2,38,2,169,51,1,1,7
24,3,25,1,174,61,2,1,6
31,2,61,1,170,97,3,2,15
33,3,49,2,157,52,2,3,4
26,2,45,1,173,88,3,2,16
26,1,23,1,169,76,3,2,16
24,3,45,1,182,66,2,2,11
31,1,34,1,189,72,2,2,8
32,2,23,1,163,72,3,1,5
30,2,53,2,154,60,3,1,7
28,1,47,1,174,76,3,2,8
23,2,62,1,171,72,2,3,3
33,1,29,2,154,57,2,1,7
21,3,30,2,162,55,2,3,9
33,1,46,1,166,80,3,1,5
20,1,65,2,158,48,2,1,1
21,1,50,1,168,77,3,2,11
23,1,20,2,157,48,2,2,11
34,3,36,1,175,61,2,2,8
25,3,34,1,167,83,3,1,6
32,3,31,2,162,51,2,3,10
33,2,64,2,150,48,2,3,10
20,3,53,1,178,76,2,3,3
29,2,64,2,160,36,1,3,10
30,1,40,2,164,46,1,2,8
26,3,41,1,165,62,2,2,11
29,2,21,2,154,45,2,1,7
28,1,42,1,174,92,3,3,10
30,2,45,2,151,50,2,1,7
33,3,20,1,171,68,2,3,10
27,1,28,1,174,67,2,2,8
26,3,36,1,175,70,2,2,11
20,2,52,1,166,54,2,2,16
25,2,62,1,175,96,3,1,6
30,3,25,1,182,78,2,2,17
24,2,23,1,182,75,2,3,3
28,1,46,2,156,64,3,3,10
27,2,51,1,167,74,3,3,10
27,2,37,1,176,66,2,2,15
20,1,27,2,163,68,3,2,16
29,3,53,2,162,52,2,3,4
23,1,43,2,163,60,2,1,1
29,1,51,1,180,70,2,1,5
23,3,49,1,172,68,2,1,6
24,3,40,2,159,51,2,2,16
30,2,52,2,161,70,3,2,15
32,2,62,1,168,66,2,2,13
26,3,23,2,164,53,2,1,1
20,2,46,2,153,52,2,2,16
23,3,53,1,170,67,2,2,16
25,2,61,2,151,49,2,2,11
31,3,48,1,175,72,2,2,17
33,3,41,1,168,84,3,2,17
31,2,47,1,175,93,3,2,15
21,2,47,2,160,48,2,1,1
35,3,47,2,171,67,2,2,14
22,1,28,2,165,47,1,3,3
33,2,64,1,172,67,2,2,13
24,3,25,2,154,61,3,2,11
22,1,49,1,170,73,3,2,16
23,3,46,1,164,61,2,2,16
22,2,41,2,160,53,2,3,9
28,3,22,2,168,65,2,2,8
25,3,31,1,164,54,2,2,11
29,3,51,1,174,89,3,3,10
23,3,24,2,156,48,2,1,1
20,1,61,1,164,60,2,1,6
33,3,56,2,158,35,1,1,7
33,3,47,2,148,69,3,1,7
35,1,57,2,168,46,1,3,4
35,2,31,1,177,64,2,2,15
28,3,42,1,177,58,2,3,10
23,3,57,2,167,51,1,3,9
32,1,34,2,161,59,2,2,8
31,3,51,1,163,81,3,1,5
25,1,21,2,162,65,2,2,11
28,1,21,1,173,77,3,1,5
32,3,48,2,160,48,2,3,4
29,1,42,2,148,54,2,2,8
25,3,46,1,170,73,3,1,6
35,1,29,2,160,58,2,1,7
25,2,44,1,185,78,2,3,3
29,1,25,1,176,67,2,2,17
35,2,65,2,164,61,2,1,7
35,1,65,2,164,52,2,2,13
34,2,54,2,164,56,2,2,14
35,2,32,2,169,57,2,2,14
25,2,40,2,157,42,1,2,16
33,3,29,2,154,63,3,1,7
31,2,50,2,157,62,3,1,7
27,1,25,2,162,46,1,1,7
25,2,42,2,158,44,1,2,12
23,3,27,1,187,78,2,3,3
32,1,57,1,172,82,3,3,10
33,2,59,1,169,83,3,3,10
34,1,55,1,174,72,2,3,10
35,2,22,1,171,61,2,2,15
22,3,42,1,164,59,2,2,16
35,1,40,1,171,80,3,3,10
22,2,26,1,166,78,3,2,11
29,1,25,2,156,62,3,3,10
22,2,37,1,167,67,2,3,3
22,1,57,1,182,65,2,3,3
26,1,30,2,159,47,2,1,1
26,1,25,2,167,48,1,1,1
31,3,45,2,160,46,1,2,8
25,1,38,1,182,81,2,3,3
20,1,23,1,172,57,2,2,11
35,1,45,2,160,56,2,1,7
33,3,47,1,165,76,3,1,5
33,2,55,2,164,55,2,2,14
29,2,30,1,170,61,2,1,5
28,2,63,2,163,50,2,1,7
33,2,41,2,159,41,1,1,7
25,2,56,2,161,54,2,3,3
30,3,47,1,168,69,2,3,10
20,2,44,2,159,48,2,2,16
25,2,47,1,165,61,2,2,16
22,3,56,2,156,52,2,2,11
22,2,62,2,170,46,1,2,12
28,2,38,1,169,61,2,3,10
21,3,23,2,161,59,2,3,9
20,2,50,1,159,49,2,2,16
32,1,36,2,161,45,1,3,10
23,1,35,2,158,57,2,2,12
34,3,36,1,175,86,3,1,5
23,2,27,1,167,52,2,1,6
24,3,39,2,160,55,2,3,9
23,3,46,1,178,85,3,1,6
22,2,37,1,174,61,2,2,16
34,1,25,2,160,62,2,2,2
20,3,65,1,178,76,2,3,3
28,1,65,1,173,58,2,2,17
21,1,23,1,170,57,2,3,3
21,2,49,2,161,50,2,2,12
24,1,23,2,157,50,2,2,11
34,1,37,2,157,60,2,3,10
32,1,63,1,181,88,3,3,10
27,3,57,1,185,73,2,2,17
21,2,53,2,170,70,2,2,11
22,2,59,2,153,43,1,2,11
33,2,23,1,171,62,2,2,15
32,1,45,2,163,45,1,3,10
20,1,35,1,175,78,3,1,6
34,1,35,1,182,73,2,3,10
30,2,38,1,170,68,2,3,10
24,3,55,2,157,58,2,2,12
24,3,24,1,170,88,3,2,16
31,2,27,2,156,51,2,1,7
23,3,48,2,149,59,3,2,16
29,1,41,2,159,73,3,1,7
24,3,60,1,178,79,2,1,6
29,1,44,2,163,62,2,2,13
30,3,50,1,167,53,2,2,17
20,3,47,1,171,83,3,3,3
26,3,20,1,167,62,2,3,3
31,2,55,1,187,81,2,1,5
33,3,45,2,169,47,1,1,7
35,2,22,2,161,46,1,2,15
32,2,62,2,169,67,2,1,7
22,3,47,1,172,82,3,3,3
31,3,35,2,156,56,2,1,7
34,1,25,2,156,58,2,2,2
30,3,29,1,176,75,2,3,10
24,2,32,2,159,66,3,3,3
31,1,45,1,183,62,2,3,10
33,3,49,1,181,62,2,1,5
32,2,38,2,154,50,2,2,13
27,1,47,2,159,63,2,1,7
32,2,53,1,179,81,3,3,10
25,1,63,1,167,88,3,2,16
33,3,30,2,157,58,2,1,7
35,2,48,2,162,63,2,2,13
24,3,46,2,164,66,2,2,12
24,2,39,2,155,40,1,3,9
32,3,47,2,154,50,2,2,13
35,3,63,1,184,77,2,2,17
30,2,47,2,160,42,1,2,15
30,1,49,1,173,53,1,2,17
21,1,51,1,179,77,2,3,3
23,3,48,1,165,80,3,2,16
29,2,61,1,172,68,2,2,15
32,2,59,2,161,62,2,1,7
23,2,37,2,153,57,2,1,1
32,3,64,1,167,66,2,2,8
27,1,50,1,176,55,1,1,5
33,1,28,1,173,65,2,3,10
23,1,31,2,161,70,3,2,16
24,3,49,1,184,63,2,1,6
21,2,35,2,162,39,1,1,1
23,1,59,2,168,57,2,3,3
20,2,44,1,180,91,3,2,11
21,1,32,1,181,74,2,2,11
28,1,52,1,174,101,3,2,17
29,3,25,1,177,89,3,3,10
26,1,30,1,173,81,3,1,6
34,3,58,1,182,76,2,2,8
33,3,39,2,155,63,3,2,14
22,1,52,1,174,86,3,1,6
26,2,59,2,148,49,2,2,12
28,3,63,2,159,58,2,1,7
25,3,38,2,157,45,1,1,1
29,1,43,1,173,74,2,1,5
30,2,26,1,164,75,3,1,5
34,2,65,1,183,59,1,1,5
23,1,53,1,170,62,2,3,3
32,2,36,1,175,68,2,1,5
20,1,36,2,157,54,2,2,12
23,3,25,2,163,39,1,3,9
28,3,36,2,164,63,2,3,4
31,1,36,1,174,70,2,1,5
30,3,44,2,157,61,2,1,7
33,2,22,2,164,47,1,3,10
34,2,39,1,181,77,2,2,15
28,1,25,2,165,68,2,2,8
34,2,25,1,184,60,1,1,5
32,2,29,1,171,61,2,2,15
32,3,43,2,169,55,2,3,10
22,2,42,2,154,59,2,3,3
34,3,29,1,174,70,2,2,8
23,2,52,1,171,48,1,2,11
31,3,52,2,161,61,2,1,7
27,2,34,2,155,48,2,3,4
21,3,41,1,173,71,2,3,3
26,1,64,1,179,55,1,3,3
25,2,52,2,164,54,2,3,3
20,1,43,2,159,46,1,1,1
25,3,36,2,163,51,2,2,11
26,1,29,1,162,63,2,1,6
20,2,53,1,177,63,2,1,6
35,2,47,1,184,72,2,2,13
21,1,61,2,162,69,3,2,11
23,2,40,1,172,95,3,3,3
33,1,41,2,163,53,2,3,10
32,1,52,2,152,49,2,3,4
22,3,51,1,166,73,3,2,16
21,1,64,1,177,67,2,1,6
27,1,37,1,172,68,2,1,5
25,1,57,1,169,67,2,1,6
30,2,45,2,159,49,2,1,7
21,2,64,1,181,61,2,3,3
21,2,57,2,158,59,2,2,16
31,2,21,1,174,69,2,1,5
24,3,40,2,156,46,2,3,3
33,1,44,1,175,70,2,1,5
26,3,57,1,161,73,3,3,3
30,2,63,2,150,56,2,1,7
35,2,23,2,161,65,3,3,10
25,3,61,2,170,64,2,1,1
30,2,38,1,168,75,3,3,10
28,3,38,1,184,67,2,1,5
22,1,40,1,176,72,2,3,3
24,3,39,2,162,53,2,3,3
22,3,61,2,157,50,2,2,11
31,1,31,2,154,57,2,3,10
23,3,39,1,179,72,2,3,3
26,3,58,1,171,62,2,2,11
28,2,54,2,161,47,1,2,15
27,2,56,2,162,55,2,2,13
23,3,48,2,173,49,1,2,16
22,1,36,2,158,54,2,1,1
30,3,34,1,178,59,2,3,10
24,1,40,1,174,95,3,1,6
35,1,48,1,169,87,3,2,8
28,3,50,1,180,88,3,3,10
25,1,61,2,159,58,2,1,1
22,1,31,2,160,43,1,1,1
22,3,54,2,160,67,3,3,3
20,3,25,2,157,61,2,1,1
33,3,42,1,178,73,2,2,8
20,2,56,1,185,79,2,1,6
30,3,49,2,157,45,1,3,4
31,3,61,1,170,78,3,3,10
31,1,30,2,169,49,1,1,7
27,1,29,1,178,66,2,1,5
